"","copynumber_r","Gene","Species","CopyNumber"
"318","1","BLGH_03408","000-hordei-DH14_genomic_reference.sort.bam",0.952198941717791
"319","1","BLGH_03411","000-hordei-DH14_genomic_reference.sort.bam",0.95459417335253
"320","1","BLGH_03412","000-hordei-DH14_genomic_reference.sort.bam",0.971857579174349
"321","1","BLGH_03417","000-hordei-DH14_genomic_reference.sort.bam",0.969179105720402
"322","1","BLGH_03492","000-hordei-DH14_genomic_reference.sort.bam",0.864763633053391
"323","1","BLGH_03493","000-hordei-DH14_genomic_reference.sort.bam",1.01170265312079
"324","1","BLGH_03496","000-hordei-DH14_genomic_reference.sort.bam",0.940535764856304
"325","1","BLGH_03526","000-hordei-DH14_genomic_reference.sort.bam",0.918475932368992
"326","1","BLGH_03548","000-hordei-DH14_genomic_reference.sort.bam",0.893758760439109
"327","1","BLGH_03560","000-hordei-DH14_genomic_reference.sort.bam",0.879265825572757
"328","1","BLGH_03566","000-hordei-DH14_genomic_reference.sort.bam",0.961948552303965
"329","1","BLGH_03592","000-hordei-DH14_genomic_reference.sort.bam",0.773225963242005
"330","1","BLGH_03593","000-hordei-DH14_genomic_reference.sort.bam",0.777500258118226
"331","1","BLGH_03594","000-hordei-DH14_genomic_reference.sort.bam",0.860150508430323
"332","1","BLGH_03595","000-hordei-DH14_genomic_reference.sort.bam",0.905382539955434
"333","1","BLGH_03611","000-hordei-DH14_genomic_reference.sort.bam",0.807325720151897
"334","1","BLGH_03612","000-hordei-DH14_genomic_reference.sort.bam",0.554396047825337
"335","0","BLGH_03616","000-hordei-DH14_genomic_reference.sort.bam",0.337149821353071
"336","1","BLGH_03631","000-hordei-DH14_genomic_reference.sort.bam",1.15231807792286
"337","1","BLGH_03632","000-hordei-DH14_genomic_reference.sort.bam",1.17179376892409
"338","1","BLGH_03635","000-hordei-DH14_genomic_reference.sort.bam",0.952058190619546
"339","1","BLGH_03636","000-hordei-DH14_genomic_reference.sort.bam",1.08623752120936
"340","1","BLGH_03653","000-hordei-DH14_genomic_reference.sort.bam",1.14092629280214
"341","1","BLGH_03684","000-hordei-DH14_genomic_reference.sort.bam",0.653355324399723
"342","1","BLGH_03687","000-hordei-DH14_genomic_reference.sort.bam",1.03520754559284
"343","1","BLGH_03688","000-hordei-DH14_genomic_reference.sort.bam",1.1890067832769
"344","1","BLGH_03691","000-hordei-DH14_genomic_reference.sort.bam",0.991967518632837
"345","1","BLGH_03696","000-hordei-DH14_genomic_reference.sort.bam",1.22102000085376
"346","1","BLGH_03697","000-hordei-DH14_genomic_reference.sort.bam",0.964535981165512
"347","1","BLGH_03698","000-hordei-DH14_genomic_reference.sort.bam",1.43549943983845
"348","1","BLGH_03699","000-hordei-DH14_genomic_reference.sort.bam",0.765936441437006
"349","0","BLGH_03700","000-hordei-DH14_genomic_reference.sort.bam",0.371231814674413
"350","0","BLGH_03701","000-hordei-DH14_genomic_reference.sort.bam",0.143852526417685
"351","1","BLGH_03703","000-hordei-DH14_genomic_reference.sort.bam",1.39969848005108
"352","1","BLGH_03748","000-hordei-DH14_genomic_reference.sort.bam",0.976291051374062
"353","1","BLGH_03782","000-hordei-DH14_genomic_reference.sort.bam",1.35953013461347
"354","1","BLGH_03784","000-hordei-DH14_genomic_reference.sort.bam",0.960142994469116
"355","2","BLGH_03785","000-hordei-DH14_genomic_reference.sort.bam",1.52502374914936
"356","1","BLGH_03788","000-hordei-DH14_genomic_reference.sort.bam",0.947072778864231
"357","1","BLGH_03789","000-hordei-DH14_genomic_reference.sort.bam",1.13670132963966
"358","1","BLGH_03792","000-hordei-DH14_genomic_reference.sort.bam",1.43382955994664
"359","1","BLGH_03829","000-hordei-DH14_genomic_reference.sort.bam",0.932360176613964
"360","1","BLGH_03844","000-hordei-DH14_genomic_reference.sort.bam",1.11197630245932
"361","1","BLGH_03848","000-hordei-DH14_genomic_reference.sort.bam",0.953388123327689
"362","1","BLGH_03870","000-hordei-DH14_genomic_reference.sort.bam",1.00003019759955
"363","1","BLGH_03872","000-hordei-DH14_genomic_reference.sort.bam",0.847812193827289
"364","1","BLGH_03873","000-hordei-DH14_genomic_reference.sort.bam",1.07957918914934
"365","1","BLGH_03877","000-hordei-DH14_genomic_reference.sort.bam",1.0186402106847
"366","1","BLGH_03892","000-hordei-DH14_genomic_reference.sort.bam",1.00865748498925
"367","1","BLGH_03911","000-hordei-DH14_genomic_reference.sort.bam",0.9474070166233
"368","1","BLGH_03916","000-hordei-DH14_genomic_reference.sort.bam",1.13235443056584
"369","1","BLGH_03939","000-hordei-DH14_genomic_reference.sort.bam",0.655703126024473
"370","1","BLGH_03941","000-hordei-DH14_genomic_reference.sort.bam",1.03368948527292
"371","1","BLGH_03946","000-hordei-DH14_genomic_reference.sort.bam",1.02634678174691
"372","1","BLGH_03952","000-hordei-DH14_genomic_reference.sort.bam",0.597793052302622
"373","1","BLGH_03958","000-hordei-DH14_genomic_reference.sort.bam",0.800234248457288
"374","1","BLGH_03960","000-hordei-DH14_genomic_reference.sort.bam",1.03001230596743
"375","1","BLGH_03973","000-hordei-DH14_genomic_reference.sort.bam",0.997751460887207
"376","1","BLGH_03974","000-hordei-DH14_genomic_reference.sort.bam",1.08344404913091
"377","1","BLGH_03978","000-hordei-DH14_genomic_reference.sort.bam",0.889143419706824
"378","1","BLGH_03982","000-hordei-DH14_genomic_reference.sort.bam",1.09576428495526
"379","1","BLGH_04011","000-hordei-DH14_genomic_reference.sort.bam",0.741024104901352
"380","1","BLGH_04015","000-hordei-DH14_genomic_reference.sort.bam",1.05063986383588
"381","1","BLGH_04038","000-hordei-DH14_genomic_reference.sort.bam",0.953097851059679
"382","1","BLGH_04046","000-hordei-DH14_genomic_reference.sort.bam",0.949873884283412
"383","1","BLGH_04066","000-hordei-DH14_genomic_reference.sort.bam",0.824460045162148
"384","1","BLGH_04070","000-hordei-DH14_genomic_reference.sort.bam",1.05951588365009
"385","1","BLGH_04077","000-hordei-DH14_genomic_reference.sort.bam",0.770857783402958
"386","1","BLGH_04101","000-hordei-DH14_genomic_reference.sort.bam",1.06634039675508
"387","1","BLGH_04103","000-hordei-DH14_genomic_reference.sort.bam",1.037923525313
"388","1","BLGH_04109","000-hordei-DH14_genomic_reference.sort.bam",1.03891357597499
"389","1","BLGH_04126","000-hordei-DH14_genomic_reference.sort.bam",0.981498014813429
"390","1","BLGH_04127","000-hordei-DH14_genomic_reference.sort.bam",1.00233866989318
"391","1","BLGH_04233","000-hordei-DH14_genomic_reference.sort.bam",1.05417317718522
"392","1","BLGH_04235","000-hordei-DH14_genomic_reference.sort.bam",0.945417756799638
"393","1","BLGH_04244","000-hordei-DH14_genomic_reference.sort.bam",0.935478744347347
"394","1","BLGH_04246","000-hordei-DH14_genomic_reference.sort.bam",0.885424963538955
"395","1","BLGH_04260","000-hordei-DH14_genomic_reference.sort.bam",1.10478363123784
"396","1","BLGH_04287","000-hordei-DH14_genomic_reference.sort.bam",0.891649289884179
"397","1","BLGH_04298","000-hordei-DH14_genomic_reference.sort.bam",1.08711088780503
"398","1","BLGH_04305","000-hordei-DH14_genomic_reference.sort.bam",1.20958516486581
"399","1","BLGH_04326","000-hordei-DH14_genomic_reference.sort.bam",0.901128002274518
"400","1","BLGH_04338","000-hordei-DH14_genomic_reference.sort.bam",0.725799717082352
"401","1","BLGH_04339","000-hordei-DH14_genomic_reference.sort.bam",0.83545619673601
"402","1","BLGH_04340","000-hordei-DH14_genomic_reference.sort.bam",0.868514582704577
"403","1","BLGH_04341","000-hordei-DH14_genomic_reference.sort.bam",1.09929790103774
"404","1","BLGH_04342","000-hordei-DH14_genomic_reference.sort.bam",0.926356257331576
"405","1","BLGH_04343","000-hordei-DH14_genomic_reference.sort.bam",0.922948762490458
"406","1","BLGH_04344","000-hordei-DH14_genomic_reference.sort.bam",1.06367800443746
"407","1","BLGH_04345","000-hordei-DH14_genomic_reference.sort.bam",0.676802700794019
"408","1","BLGH_04346","000-hordei-DH14_genomic_reference.sort.bam",0.683353030157049
"409","1","BLGH_04350","000-hordei-DH14_genomic_reference.sort.bam",0.674415890207203
"410","1","BLGH_04351","000-hordei-DH14_genomic_reference.sort.bam",1.00903975758412
"411","1","BLGH_04352","000-hordei-DH14_genomic_reference.sort.bam",1.06347452253541
"412","1","BLGH_04353","000-hordei-DH14_genomic_reference.sort.bam",0.900254545386458
"413","1","BLGH_04360","000-hordei-DH14_genomic_reference.sort.bam",1.0605061451672
"414","1","BLGH_04363","000-hordei-DH14_genomic_reference.sort.bam",0.831602136032417
"415","1","BLGH_04391","000-hordei-DH14_genomic_reference.sort.bam",0.699360204500048
"416","1","BLGH_04395","000-hordei-DH14_genomic_reference.sort.bam",0.978339065520617
"417","1","BLGH_04400","000-hordei-DH14_genomic_reference.sort.bam",0.918223618108329
"418","1","BLGH_04401","000-hordei-DH14_genomic_reference.sort.bam",1.04603688787155
"419","1","BLGH_04405","000-hordei-DH14_genomic_reference.sort.bam",1.27170403592452
"420","1","BLGH_04406","000-hordei-DH14_genomic_reference.sort.bam",1.14435544199312
"421","1","BLGH_04407","000-hordei-DH14_genomic_reference.sort.bam",1.04013282003809
"422","1","BLGH_04408","000-hordei-DH14_genomic_reference.sort.bam",1.16663878788497
"423","1","BLGH_04412","000-hordei-DH14_genomic_reference.sort.bam",1.01109115279621
"424","1","BLGH_04414","000-hordei-DH14_genomic_reference.sort.bam",0.99223473885002
"425","1","BLGH_04457","000-hordei-DH14_genomic_reference.sort.bam",0.836899404183077
"426","1","BLGH_04481","000-hordei-DH14_genomic_reference.sort.bam",1.1109299825425
"427","1","BLGH_04484","000-hordei-DH14_genomic_reference.sort.bam",0.627882737068696
"428","1","BLGH_04489","000-hordei-DH14_genomic_reference.sort.bam",0.889660827384466
"429","1","BLGH_04494","000-hordei-DH14_genomic_reference.sort.bam",0.906765201087232
"430","1","BLGH_04532","000-hordei-DH14_genomic_reference.sort.bam",0.871257295758298
"431","1","BLGH_04589","000-hordei-DH14_genomic_reference.sort.bam",0.814662758011608
"432","1","BLGH_04615","000-hordei-DH14_genomic_reference.sort.bam",1.14330886451315
"433","1","BLGH_04620","000-hordei-DH14_genomic_reference.sort.bam",0.923850611909835
"434","1","BLGH_04657","000-hordei-DH14_genomic_reference.sort.bam",0.904641794555631
"435","1","BLGH_04691","000-hordei-DH14_genomic_reference.sort.bam",1.2928222139246
"436","1","BLGH_04692","000-hordei-DH14_genomic_reference.sort.bam",1.12314166649244
"437","1","BLGH_04694","000-hordei-DH14_genomic_reference.sort.bam",1.07989428612655
"438","1","BLGH_04698","000-hordei-DH14_genomic_reference.sort.bam",1.19770584287689
"439","1","BLGH_04703","000-hordei-DH14_genomic_reference.sort.bam",0.7894387383057
"440","1","BLGH_04704","000-hordei-DH14_genomic_reference.sort.bam",1.00830570287626
"441","1","BLGH_04707","000-hordei-DH14_genomic_reference.sort.bam",0.956846708446453
"442","1","BLGH_04723","000-hordei-DH14_genomic_reference.sort.bam",0.95829437645564
"443","1","BLGH_04731","000-hordei-DH14_genomic_reference.sort.bam",1.02116623111103
"444","1","BLGH_04732","000-hordei-DH14_genomic_reference.sort.bam",1.11930874199116
"445","1","BLGH_04740","000-hordei-DH14_genomic_reference.sort.bam",1.02634678174691
"446","1","BLGH_04741","000-hordei-DH14_genomic_reference.sort.bam",0.867220474927975
"447","1","BLGH_04746","000-hordei-DH14_genomic_reference.sort.bam",0.950376995450936
"448","1","BLGH_04763","000-hordei-DH14_genomic_reference.sort.bam",1.10874609107351
"449","1","BLGH_04764","000-hordei-DH14_genomic_reference.sort.bam",1.26606042918439
"450","1","BLGH_04765","000-hordei-DH14_genomic_reference.sort.bam",0.938238910056326
"451","1","BLGH_04769","000-hordei-DH14_genomic_reference.sort.bam",1.20243569037995
"452","1","BLGH_04774","000-hordei-DH14_genomic_reference.sort.bam",1.20393924099554
"453","1","BLGH_04781","000-hordei-DH14_genomic_reference.sort.bam",0.765157154351991
"454","1","BLGH_04782","000-hordei-DH14_genomic_reference.sort.bam",1.08672012184967
"455","1","BLGH_04783","000-hordei-DH14_genomic_reference.sort.bam",1.12411953607262
"456","1","BLGH_04784","000-hordei-DH14_genomic_reference.sort.bam",0.933735250327141
"457","1","BLGH_04785","000-hordei-DH14_genomic_reference.sort.bam",1.01543963887847
"458","1","BLGH_04796","000-hordei-DH14_genomic_reference.sort.bam",1.15843840499345
"459","1","BLGH_04798","000-hordei-DH14_genomic_reference.sort.bam",0.958620278426504
"460","1","BLGH_04817","000-hordei-DH14_genomic_reference.sort.bam",0.878556640748798
"461","1","BLGH_04829","000-hordei-DH14_genomic_reference.sort.bam",0.867953049533601
"462","1","BLGH_04851","000-hordei-DH14_genomic_reference.sort.bam",0.901810433006801
"463","1","BLGH_04852","000-hordei-DH14_genomic_reference.sort.bam",1.04153271392
"464","1","BLGH_04855","000-hordei-DH14_genomic_reference.sort.bam",0.811374733925482
"465","1","BLGH_04871","000-hordei-DH14_genomic_reference.sort.bam",0.826072947215246
"466","1","BLGH_04876","000-hordei-DH14_genomic_reference.sort.bam",1.22364625796362
"467","1","BLGH_04888","000-hordei-DH14_genomic_reference.sort.bam",0.964796573416025
"468","1","BLGH_04889","000-hordei-DH14_genomic_reference.sort.bam",0.948238772988963
"469","1","BLGH_04892","000-hordei-DH14_genomic_reference.sort.bam",0.978714955235856
"470","1","BLGH_04895","000-hordei-DH14_genomic_reference.sort.bam",1.00316247765287
"471","1","BLGH_04896","000-hordei-DH14_genomic_reference.sort.bam",0.939474170211882
"472","1","BLGH_04900","000-hordei-DH14_genomic_reference.sort.bam",1.09320192216745
"473","1","BLGH_04903","000-hordei-DH14_genomic_reference.sort.bam",0.968408884238528
"474","1","BLGH_04908","000-hordei-DH14_genomic_reference.sort.bam",0.831496998736133
"475","1","BLGH_04924","000-hordei-DH14_genomic_reference.sort.bam",0.971901005945147
"476","1","BLGH_04936","000-hordei-DH14_genomic_reference.sort.bam",1.09109324105228
"477","1","BLGH_04937","000-hordei-DH14_genomic_reference.sort.bam",0.862915090907333
"478","1","BLGH_04938","000-hordei-DH14_genomic_reference.sort.bam",0.966711953449687
"479","1","BLGH_04948","000-hordei-DH14_genomic_reference.sort.bam",0.910966620661634
"480","1","BLGH_04976","000-hordei-DH14_genomic_reference.sort.bam",1.1324853610477
"481","1","BLGH_04978","000-hordei-DH14_genomic_reference.sort.bam",0.84635523508541
"482","1","BLGH_04981","000-hordei-DH14_genomic_reference.sort.bam",0.948342289224759
"483","1","BLGH_04994","000-hordei-DH14_genomic_reference.sort.bam",0.85699766422596
"484","1","BLGH_04995","000-hordei-DH14_genomic_reference.sort.bam",1.05570867939251
"485","1","BLGH_05004","000-hordei-DH14_genomic_reference.sort.bam",0.931640528805143
"486","1","BLGH_05005","000-hordei-DH14_genomic_reference.sort.bam",1.22434972713985
"487","1","BLGH_05016","000-hordei-DH14_genomic_reference.sort.bam",0.87043313912463
"488","1","BLGH_05017","000-hordei-DH14_genomic_reference.sort.bam",0.946747407742377
"489","1","BLGH_05018","000-hordei-DH14_genomic_reference.sort.bam",0.862145544063296
"490","1","BLGH_05020","000-hordei-DH14_genomic_reference.sort.bam",0.915748326800827
"491","1","BLGH_05021","000-hordei-DH14_genomic_reference.sort.bam",0.903675154465649
"492","1","BLGH_05023","000-hordei-DH14_genomic_reference.sort.bam",1.105649479457
"493","1","BLGH_05036","000-hordei-DH14_genomic_reference.sort.bam",0.80756814335473
"494","1","BLGH_05088","000-hordei-DH14_genomic_reference.sort.bam",0.903084545703774
"495","1","BLGH_05089","000-hordei-DH14_genomic_reference.sort.bam",0.870949738424768
"496","1","BLGH_05104","000-hordei-DH14_genomic_reference.sort.bam",0.890030134883309
"497","1","BLGH_05127","000-hordei-DH14_genomic_reference.sort.bam",1.0026159629602
"498","1","BLGH_05135","000-hordei-DH14_genomic_reference.sort.bam",0.986290160128835
"499","1","BLGH_05198","000-hordei-DH14_genomic_reference.sort.bam",1.12771436512932
"500","1","BLGH_05226","000-hordei-DH14_genomic_reference.sort.bam",0.913621734142455
"501","1","BLGH_05227","000-hordei-DH14_genomic_reference.sort.bam",1.01553272389841
"502","1","BLGH_05228","000-hordei-DH14_genomic_reference.sort.bam",0.939001672829223
"503","1","BLGH_05258","000-hordei-DH14_genomic_reference.sort.bam",0.893030463310717
"504","1","BLGH_05274","000-hordei-DH14_genomic_reference.sort.bam",0.951030085557287
"505","1","BLGH_05276","000-hordei-DH14_genomic_reference.sort.bam",0.995019557411471
"506","1","BLGH_05277","000-hordei-DH14_genomic_reference.sort.bam",1.09929244430057
"507","1","BLGH_05278","000-hordei-DH14_genomic_reference.sort.bam",0.975130064893068
"508","1","BLGH_05279","000-hordei-DH14_genomic_reference.sort.bam",1.00171393627208
"509","1","BLGH_05280","000-hordei-DH14_genomic_reference.sort.bam",0.997006932472547
"510","1","BLGH_05293","000-hordei-DH14_genomic_reference.sort.bam",0.937829478588727
"511","1","BLGH_05296","000-hordei-DH14_genomic_reference.sort.bam",1.1626142770551
"512","1","BLGH_05312","000-hordei-DH14_genomic_reference.sort.bam",0.685635218996452
"513","1","BLGH_05321","000-hordei-DH14_genomic_reference.sort.bam",1.13208351551804
"514","1","BLGH_05343","000-hordei-DH14_genomic_reference.sort.bam",0.92861599173382
"515","1","BLGH_05352","000-hordei-DH14_genomic_reference.sort.bam",0.827828852677834
"516","1","BLGH_05353","000-hordei-DH14_genomic_reference.sort.bam",1.1513651605446
"517","1","BLGH_05371","000-hordei-DH14_genomic_reference.sort.bam",1.03588493096453
"518","1","BLGH_05376","000-hordei-DH14_genomic_reference.sort.bam",0.855512589752433
"519","1","BLGH_05378","000-hordei-DH14_genomic_reference.sort.bam",0.847553287068794
"520","1","BLGH_05380","000-hordei-DH14_genomic_reference.sort.bam",0.893237941425109
"521","1","BLGH_05386","000-hordei-DH14_genomic_reference.sort.bam",0.841410839265092
"522","1","BLGH_05394","000-hordei-DH14_genomic_reference.sort.bam",1.2097628798667
"523","1","BLGH_05395","000-hordei-DH14_genomic_reference.sort.bam",1.06565653430271
"524","1","BLGH_05397","000-hordei-DH14_genomic_reference.sort.bam",1.00685122400539
"525","1","BLGH_05400","000-hordei-DH14_genomic_reference.sort.bam",0.908254815787043
"526","1","BLGH_05403","000-hordei-DH14_genomic_reference.sort.bam",0.98655182323306
"527","1","BLGH_05405","000-hordei-DH14_genomic_reference.sort.bam",0.771754236028726
"528","1","BLGH_05433","000-hordei-DH14_genomic_reference.sort.bam",1.08110095816045
